Identifier;DimensionGroupId;DimensionId;Index;Title;Description;DetailRegionCode
WK054605;GM0546;WijkenEnBuurten;9143;Bos- en Gasthuisdistrict;Wijk 'Bos- en Gasthuisdistrict' (WK054605) is een wijk in de gemeente 'Leiden'.;WK054605
BU05460500;GM0546;WijkenEnBuurten;9144;Vreewijk;Buurt 'Vreewijk' (BU05460500) is een buurt in wijk 'Bos- en Gasthuisdistrict' in de gemeente 'Leiden'.;BU05460500
BU05460501;GM0546;WijkenEnBuurten;9145;Haagweg-Noord;Buurt 'Haagweg-Noord' (BU05460501) is een buurt in wijk 'Bos- en Gasthuisdistrict' in de gemeente 'Leiden'.;BU05460501
BU05460502;GM0546;WijkenEnBuurten;9146;Gasthuiswijk;Buurt 'Gasthuiswijk' (BU05460502) is een buurt in wijk 'Bos- en Gasthuisdistrict' in de gemeente 'Leiden'.;BU05460502
BU05460503;GM0546;WijkenEnBuurten;9147;Fortuinwijk-Noord;Buurt 'Fortuinwijk-Noord' (BU05460503) is een buurt in wijk 'Bos- en Gasthuisdistrict' in de gemeente 'Leiden'.;BU05460503
BU05460504;GM0546;WijkenEnBuurten;9148;Boshuizen;Buurt 'Boshuizen' (BU05460504) is een buurt in wijk 'Bos- en Gasthuisdistrict' in de gemeente 'Leiden'.;BU05460504
BU05460505;GM0546;WijkenEnBuurten;9149;Oostvliet;Buurt 'Oostvliet' (BU05460505) is een buurt in wijk 'Bos- en Gasthuisdistrict' in de gemeente 'Leiden'.;BU05460505
BU05460506;GM0546;WijkenEnBuurten;9150;Haagweg-Zuid;Buurt 'Haagweg-Zuid' (BU05460506) is een buurt in wijk 'Bos- en Gasthuisdistrict' in de gemeente 'Leiden'.;BU05460506
BU05460507;GM0546;WijkenEnBuurten;9151;Fortuinwijk-Zuid;Buurt 'Fortuinwijk-Zuid' (BU05460507) is een buurt in wijk 'Bos- en Gasthuisdistrict' in de gemeente 'Leiden'.;BU05460507
WK054606;GM0546;WijkenEnBuurten;9152;Morsdistrict;Wijk 'Morsdistrict' (WK054606) is een wijk in de gemeente 'Leiden'.;WK054606
BU05460600;GM0546;WijkenEnBuurten;9153;Transvaalbuurt;Buurt 'Transvaalbuurt' (BU05460600) is een buurt in wijk 'Morsdistrict' in de gemeente 'Leiden'.;BU05460600
BU05460601;GM0546;WijkenEnBuurten;9154;Lage Mors;Buurt 'Lage Mors' (BU05460601) is een buurt in wijk 'Morsdistrict' in de gemeente 'Leiden'.;BU05460601
BU05460602;GM0546;WijkenEnBuurten;9155;Hoge Mors;Buurt 'Hoge Mors' (BU05460602) is een buurt in wijk 'Morsdistrict' in de gemeente 'Leiden'.;BU05460602
WK054607;GM0546;WijkenEnBuurten;9156;Boerhaavedistrict;Wijk 'Boerhaavedistrict' (WK054607) is een wijk in de gemeente 'Leiden'.;WK054607
