index,Periode,SES-Score,Spreiding,Plaats,Buurt,Wijk,Gemeente,Region_Code,Region_Description,ID,RegioS,Perioden,GemiddeldeVerkoopprijs_1
63748,2018JJ00,"0,185","0,75",Heiloo,,,Heiloo,GM0399,Gemeente 'Heiloo' (GM0399),8201,GM0399,2018JJ00,365263.0
63750,2019JJ00,"0,197","0,746",Heiloo,,,Heiloo,GM0399,Gemeente 'Heiloo' (GM0399),8202,GM0399,2019JJ00,388752.0
64010,2014JJ00,"-0,103","0,824",Den Helder,,,Den Helder,GM0400,Gemeente 'Den Helder' (GM0400),8284,GM0400,2014JJ00,146522.0
64012,2015JJ00,"-0,108","0,831",Den Helder,,,Den Helder,GM0400,Gemeente 'Den Helder' (GM0400),8285,GM0400,2015JJ00,151360.0
64014,2016JJ00,"-0,119","0,839",Den Helder,,,Den Helder,GM0400,Gemeente 'Den Helder' (GM0400),8286,GM0400,2016JJ00,157687.0
64016,2017JJ00,"-0,137","0,851",Den Helder,,,Den Helder,GM0400,Gemeente 'Den Helder' (GM0400),8287,GM0400,2017JJ00,161280.0
64018,2018JJ00,"-0,135","0,845",Den Helder,,,Den Helder,GM0400,Gemeente 'Den Helder' (GM0400),8288,GM0400,2018JJ00,162600.0
64020,2019JJ00,"-0,139","0,847",Den Helder,,,Den Helder,GM0400,Gemeente 'Den Helder' (GM0400),8289,GM0400,2019JJ00,175079.0
64680,2014JJ00,"0,119","0,666",Hellendoorn,,,Hellendoorn,GM0163,Gemeente 'Hellendoorn' (GM0163),8313,GM0163,2014JJ00,207090.0
64682,2015JJ00,"0,116","0,674",Hellendoorn,,,Hellendoorn,GM0163,Gemeente 'Hellendoorn' (GM0163),8314,GM0163,2015JJ00,215075.0
64684,2016JJ00,"0,112","0,687",Hellendoorn,,,Hellendoorn,GM0163,Gemeente 'Hellendoorn' (GM0163),8315,GM0163,2016JJ00,231536.0
64686,2017JJ00,"0,114","0,688",Hellendoorn,,,Hellendoorn,GM0163,Gemeente 'Hellendoorn' (GM0163),8316,GM0163,2017JJ00,241428.0
64688,2018JJ00,"0,114","0,694",Hellendoorn,,,Hellendoorn,GM0163,Gemeente 'Hellendoorn' (GM0163),8317,GM0163,2018JJ00,250453.0
64690,2019JJ00,"0,117","0,691",Hellendoorn,,,Hellendoorn,GM0163,Gemeente 'Hellendoorn' (GM0163),8318,GM0163,2019JJ00,270821.0
65222,2014JJ00,"0,084","0,742",Hellevoetsluis,,,Hellevoetsluis,GM0530,Gemeente 'Hellevoetsluis' (GM0530),8342,GM0530,2014JJ00,200780.0
65224,2015JJ00,"0,083","0,745",Hellevoetsluis,,,Hellevoetsluis,GM0530,Gemeente 'Hellevoetsluis' (GM0530),8343,GM0530,2015JJ00,201638.0
65226,2016JJ00,"0,07","0,756",Hellevoetsluis,,,Hellevoetsluis,GM0530,Gemeente 'Hellevoetsluis' (GM0530),8344,GM0530,2016JJ00,216099.0
65228,2017JJ00,"0,05","0,773",Hellevoetsluis,,,Hellevoetsluis,GM0530,Gemeente 'Hellevoetsluis' (GM0530),8345,GM0530,2017JJ00,238097.0
65230,2018JJ00,"0,047","0,772",Hellevoetsluis,,,Hellevoetsluis,GM0530,Gemeente 'Hellevoetsluis' (GM0530),8346,GM0530,2018JJ00,253835.0
65232,2019JJ00,"0,05","0,768",Hellevoetsluis,,,Hellevoetsluis,GM0530,Gemeente 'Hellevoetsluis' (GM0530),8347,GM0530,2019JJ00,268772.0
65744,2014JJ00,"-0,095","0,882",Helmond,,,Helmond,GM0794,Gemeente 'Helmond' (GM0794),8371,GM0794,2014JJ00,218952.0
65746,2015JJ00,"-0,1","0,89",Helmond,,,Helmond,GM0794,Gemeente 'Helmond' (GM0794),8372,GM0794,2015JJ00,213328.0
65748,2016JJ00,"-0,105","0,901",Helmond,,,Helmond,GM0794,Gemeente 'Helmond' (GM0794),8373,GM0794,2016JJ00,232417.0
65750,2017JJ00,"-0,111","0,909",Helmond,,,Helmond,GM0794,Gemeente 'Helmond' (GM0794),8374,GM0794,2017JJ00,247358.0
65752,2018JJ00,"-0,103","0,905",Helmond,,,Helmond,GM0794,Gemeente 'Helmond' (GM0794),8375,GM0794,2018JJ00,267055.0
65754,2019JJ00,"-0,097","0,9",Helmond,,,Helmond,GM0794,Gemeente 'Helmond' (GM0794),8376,GM0794,2019JJ00,286812.0
66308,2014JJ00,"0,196","0,675",Hendrik-Ido-Ambacht,,,Hendrik-Ido-Ambacht,GM0531,Gemeente 'Hendrik-Ido-Ambacht' (GM0531),8429,GM0531,2014JJ00,190004.0
66310,2015JJ00,"0,196","0,68",Hendrik-Ido-Ambacht,,,Hendrik-Ido-Ambacht,GM0531,Gemeente 'Hendrik-Ido-Ambacht' (GM0531),8430,GM0531,2015JJ00,216614.0
66312,2016JJ00,"0,193","0,695",Hendrik-Ido-Ambacht,,,Hendrik-Ido-Ambacht,GM0531,Gemeente 'Hendrik-Ido-Ambacht' (GM0531),8431,GM0531,2016JJ00,238077.0
66314,2017JJ00,"0,183","0,706",Hendrik-Ido-Ambacht,,,Hendrik-Ido-Ambacht,GM0531,Gemeente 'Hendrik-Ido-Ambacht' (GM0531),8432,GM0531,2017JJ00,258871.0
66316,2018JJ00,"0,187","0,706",Hendrik-Ido-Ambacht,,,Hendrik-Ido-Ambacht,GM0531,Gemeente 'Hendrik-Ido-Ambacht' (GM0531),8433,GM0531,2018JJ00,283603.0
66318,2019JJ00,"0,191","0,707",Hendrik-Ido-Ambacht,,,Hendrik-Ido-Ambacht,GM0531,Gemeente 'Hendrik-Ido-Ambacht' (GM0531),8434,GM0531,2019JJ00,319455.0
66452,2014JJ00,"-0,037","0,847",Hengelo,,,Hengelo,GM0164,Gemeente 'Hengelo' (GM0164),8487,GM0164,2014JJ00,172654.0
66454,2015JJ00,"-0,042","0,854",Hengelo,,,Hengelo,GM0164,Gemeente 'Hengelo' (GM0164),8488,GM0164,2015JJ00,175274.0
66456,2016JJ00,"-0,043","0,862",Hengelo,,,Hengelo,GM0164,Gemeente 'Hengelo' (GM0164),8489,GM0164,2016JJ00,188084.0
66458,2017JJ00,"-0,054","0,868",Hengelo,,,Hengelo,GM0164,Gemeente 'Hengelo' (GM0164),8490,GM0164,2017JJ00,201845.0
66460,2018JJ00,"-0,056","0,873",Hengelo,,,Hengelo,GM0164,Gemeente 'Hengelo' (GM0164),8491,GM0164,2018JJ00,216818.0
66462,2019JJ00,"-0,056","0,871",Hengelo,,,Hengelo,GM0164,Gemeente 'Hengelo' (GM0164),8492,GM0164,2019JJ00,233423.0
67086,2014JJ00,"0,022","0,868",'s-Hertogenbosch,,,'s-Hertogenbosch,GM0796,Gemeente ''s-Hertogenbosch' (GM0796),8516,GM0796,2014JJ00,232591.0
67088,2015JJ00,"0,023","0,874",'s-Hertogenbosch,,,'s-Hertogenbosch,GM0796,Gemeente ''s-Hertogenbosch' (GM0796),8517,GM0796,2015JJ00,253262.0
67090,2016JJ00,"0,022","0,882",'s-Hertogenbosch,,,'s-Hertogenbosch,GM0796,Gemeente ''s-Hertogenbosch' (GM0796),8518,GM0796,2016JJ00,266306.0
67092,2017JJ00,"0,015","0,893",'s-Hertogenbosch,,,'s-Hertogenbosch,GM0796,Gemeente ''s-Hertogenbosch' (GM0796),8519,GM0796,2017JJ00,288878.0
67094,2018JJ00,"0,024","0,889",'s-Hertogenbosch,,,'s-Hertogenbosch,GM0796,Gemeente ''s-Hertogenbosch' (GM0796),8520,GM0796,2018JJ00,314713.0
67096,2019JJ00,"0,035","0,883",'s-Hertogenbosch,,,'s-Hertogenbosch,GM0796,Gemeente ''s-Hertogenbosch' (GM0796),8521,GM0796,2019JJ00,333172.0
68182,2014JJ00,"0,22","0,698",Heumen,,,Heumen,GM0252,Gemeente 'Heumen' (GM0252),8574,GM0252,2014JJ00,248947.0
68184,2015JJ00,"0,215","0,706",Heumen,,,Heumen,GM0252,Gemeente 'Heumen' (GM0252),8575,GM0252,2015JJ00,289183.0
68186,2016JJ00,"0,208","0,722",Heumen,,,Heumen,GM0252,Gemeente 'Heumen' (GM0252),8576,GM0252,2016JJ00,285464.0
68188,2017JJ00,"0,192","0,748",Heumen,,,Heumen,GM0252,Gemeente 'Heumen' (GM0252),8577,GM0252,2017JJ00,301001.0
68190,2018JJ00,"0,191","0,75",Heumen,,,Heumen,GM0252,Gemeente 'Heumen' (GM0252),8578,GM0252,2018JJ00,312957.0
68192,2019JJ00,"0,187","0,752",Heumen,,,Heumen,GM0252,Gemeente 'Heumen' (GM0252),8579,GM0252,2019JJ00,362576.0
68316,2014JJ00,"0,13","0,732",Heusden,,,Heusden,GM0797,Gemeente 'Heusden' (GM0797),8603,GM0797,2014JJ00,242205.0
68318,2015JJ00,"0,118","0,745",Heusden,,,Heusden,GM0797,Gemeente 'Heusden' (GM0797),8604,GM0797,2015JJ00,254451.0
68320,2016JJ00,"0,117","0,748",Heusden,,,Heusden,GM0797,Gemeente 'Heusden' (GM0797),8605,GM0797,2016JJ00,263206.0
68322,2017JJ00,"0,11","0,757",Heusden,,,Heusden,GM0797,Gemeente 'Heusden' (GM0797),8606,GM0797,2017JJ00,291111.0
68324,2018JJ00,"0,116","0,748",Heusden,,,Heusden,GM0797,Gemeente 'Heusden' (GM0797),8607,GM0797,2018JJ00,307564.0
68326,2019JJ00,"0,121","0,747",Heusden,,,Heusden,GM0797,Gemeente 'Heusden' (GM0797),8608,GM0797,2019JJ00,330920.0
68608,2014JJ00,"0,117","0,724",Hillegom,,,Hillegom,GM0534,Gemeente 'Hillegom' (GM0534),8661,GM0534,2014JJ00,220349.0
68610,2015JJ00,"0,111","0,731",Hillegom,,,Hillegom,GM0534,Gemeente 'Hillegom' (GM0534),8662,GM0534,2015JJ00,212507.0
68612,2016JJ00,"0,111","0,738",Hillegom,,,Hillegom,GM0534,Gemeente 'Hillegom' (GM0534),8663,GM0534,2016JJ00,235409.0
68614,2017JJ00,"0,109","0,736",Hillegom,,,Hillegom,GM0534,Gemeente 'Hillegom' (GM0534),8664,GM0534,2017JJ00,269474.0
68616,2018JJ00,"0,121","0,727",Hillegom,,,Hillegom,GM0534,Gemeente 'Hillegom' (GM0534),8665,GM0534,2018JJ00,300052.0
68618,2019JJ00,"0,137","0,717",Hillegom,,,Hillegom,GM0534,Gemeente 'Hillegom' (GM0534),8666,GM0534,2019JJ00,329777.0
68888,2014JJ00,"0,259","0,632",Hilvarenbeek,,,Hilvarenbeek,GM0798,Gemeente 'Hilvarenbeek' (GM0798),8690,GM0798,2014JJ00,258232.0
68890,2015JJ00,"0,261","0,635",Hilvarenbeek,,,Hilvarenbeek,GM0798,Gemeente 'Hilvarenbeek' (GM0798),8691,GM0798,2015JJ00,299696.0
68892,2016JJ00,"0,253","0,651",Hilvarenbeek,,,Hilvarenbeek,GM0798,Gemeente 'Hilvarenbeek' (GM0798),8692,GM0798,2016JJ00,301825.0
68894,2017JJ00,"0,248","0,656",Hilvarenbeek,,,Hilvarenbeek,GM0798,Gemeente 'Hilvarenbeek' (GM0798),8693,GM0798,2017JJ00,328528.0
68896,2018JJ00,"0,254","0,654",Hilvarenbeek,,,Hilvarenbeek,GM0798,Gemeente 'Hilvarenbeek' (GM0798),8694,GM0798,2018JJ00,341986.0
68898,2019JJ00,"0,265","0,649",Hilvarenbeek,,,Hilvarenbeek,GM0798,Gemeente 'Hilvarenbeek' (GM0798),8695,GM0798,2019JJ00,362634.0
69068,2014JJ00,"0,044","0,854",Hilversum,,,Hilversum,GM0402,Gemeente 'Hilversum' (GM0402),8719,GM0402,2014JJ00,269621.0
69070,2015JJ00,"0,048","0,861",Hilversum,,,Hilversum,GM0402,Gemeente 'Hilversum' (GM0402),8720,GM0402,2015JJ00,280239.0
69072,2016JJ00,"0,05","0,866",Hilversum,,,Hilversum,GM0402,Gemeente 'Hilversum' (GM0402),8721,GM0402,2016JJ00,295175.0
69074,2017JJ00,"0,051","0,869",Hilversum,,,Hilversum,GM0402,Gemeente 'Hilversum' (GM0402),8722,GM0402,2017JJ00,324560.0
69076,2018JJ00,"0,06","0,869",Hilversum,,,Hilversum,GM0402,Gemeente 'Hilversum' (GM0402),8723,GM0402,2018JJ00,369497.0
69078,2019JJ00,"0,074","0,867",Hilversum,,,Hilversum,GM0402,Gemeente 'Hilversum' (GM0402),8724,GM0402,2019JJ00,404786.0
69564,2014JJ00,"0,174","0,663",Hoeksche Waard,,,Hoeksche Waard,GM1963,Gemeente 'Hoeksche Waard' (GM1963),8748,GM1963,2014JJ00,
69566,2015JJ00,"0,174","0,667",Hoeksche Waard,,,Hoeksche Waard,GM1963,Gemeente 'Hoeksche Waard' (GM1963),8749,GM1963,2015JJ00,
69568,2016JJ00,"0,174","0,673",Hoeksche Waard,,,Hoeksche Waard,GM1963,Gemeente 'Hoeksche Waard' (GM1963),8750,GM1963,2016JJ00,
69570,2017JJ00,"0,163","0,68",Hoeksche Waard,,,Hoeksche Waard,GM1963,Gemeente 'Hoeksche Waard' (GM1963),8751,GM1963,2017JJ00,
69572,2018JJ00,"0,159","0,689",Hoeksche Waard,,,Hoeksche Waard,GM1963,Gemeente 'Hoeksche Waard' (GM1963),8752,GM1963,2018JJ00,
69574,2019JJ00,"0,164","0,685",Hoeksche Waard,,,Hoeksche Waard,GM1963,Gemeente 'Hoeksche Waard' (GM1963),8753,GM1963,2019JJ00,297347.0
70128,2014JJ00,"0,131","0,696",Hof van Twente,,,Hof van Twente,GM1735,Gemeente 'Hof van Twente' (GM1735),8835,GM1735,2014JJ00,220257.0
70130,2015JJ00,"0,126","0,704",Hof van Twente,,,Hof van Twente,GM1735,Gemeente 'Hof van Twente' (GM1735),8836,GM1735,2015JJ00,225881.0
70132,2016JJ00,"0,122","0,717",Hof van Twente,,,Hof van Twente,GM1735,Gemeente 'Hof van Twente' (GM1735),8837,GM1735,2016JJ00,231967.0
70134,2017JJ00,"0,113","0,725",Hof van Twente,,,Hof van Twente,GM1735,Gemeente 'Hof van Twente' (GM1735),8838,GM1735,2017JJ00,249795.0
70136,2018JJ00,"0,115","0,728",Hof van Twente,,,Hof van Twente,GM1735,Gemeente 'Hof van Twente' (GM1735),8839,GM1735,2018JJ00,254847.0
70138,2019JJ00,"0,123","0,719",Hof van Twente,,,Hof van Twente,GM1735,Gemeente 'Hof van Twente' (GM1735),8840,GM1735,2019JJ00,274670.0
70668,2014JJ00,"0,016","0,75",Het Hogeland,,,Het Hogeland,GM1966,Gemeente 'Het Hogeland' (GM1966),8864,GM1966,2014JJ00,
70670,2015JJ00,"0,004","0,761",Het Hogeland,,,Het Hogeland,GM1966,Gemeente 'Het Hogeland' (GM1966),8865,GM1966,2015JJ00,
70672,2016JJ00,0,"0,77",Het Hogeland,,,Het Hogeland,GM1966,Gemeente 'Het Hogeland' (GM1966),8866,GM1966,2016JJ00,
70674,2017JJ00,"-0,016","0,785",Het Hogeland,,,Het Hogeland,GM1966,Gemeente 'Het Hogeland' (GM1966),8867,GM1966,2017JJ00,
70676,2018JJ00,"-0,015","0,781",Het Hogeland,,,Het Hogeland,GM1966,Gemeente 'Het Hogeland' (GM1966),8868,GM1966,2018JJ00,
70678,2019JJ00,"-0,019","0,779",Het Hogeland,,,Het Hogeland,GM1966,Gemeente 'Het Hogeland' (GM1966),8869,GM1966,2019JJ00,188784.0
71266,2014JJ00,"0,097","0,691",Hollands Kroon,,,Hollands Kroon,GM1911,Gemeente 'Hollands Kroon' (GM1911),8893,GM1911,2014JJ00,184526.0
71268,2015JJ00,"0,092","0,698",Hollands Kroon,,,Hollands Kroon,GM1911,Gemeente 'Hollands Kroon' (GM1911),8894,GM1911,2015JJ00,197365.0
71270,2016JJ00,"0,09","0,707",Hollands Kroon,,,Hollands Kroon,GM1911,Gemeente 'Hollands Kroon' (GM1911),8895,GM1911,2016JJ00,206855.0
71272,2017JJ00,"0,085","0,712",Hollands Kroon,,,Hollands Kroon,GM1911,Gemeente 'Hollands Kroon' (GM1911),8896,GM1911,2017JJ00,222089.0
71274,2018JJ00,"0,084","0,712",Hollands Kroon,,,Hollands Kroon,GM1911,Gemeente 'Hollands Kroon' (GM1911),8897,GM1911,2018JJ00,234895.0
71276,2019JJ00,"0,081","0,71",Hollands Kroon,,,Hollands Kroon,GM1911,Gemeente 'Hollands Kroon' (GM1911),8898,GM1911,2019JJ00,257549.0
72044,2014JJ00,"-0,051","0,779",Hoogeveen,,,Hoogeveen,GM0118,Gemeente 'Hoogeveen' (GM0118),9067,GM0118,2014JJ00,171785.0
72046,2015JJ00,"-0,056","0,787",Hoogeveen,,,Hoogeveen,GM0118,Gemeente 'Hoogeveen' (GM0118),9068,GM0118,2015JJ00,174397.0
72048,2016JJ00,"-0,058","0,796",Hoogeveen,,,Hoogeveen,GM0118,Gemeente 'Hoogeveen' (GM0118),9069,GM0118,2016JJ00,186967.0
72050,2017JJ00,"-0,064","0,802",Hoogeveen,,,Hoogeveen,GM0118,Gemeente 'Hoogeveen' (GM0118),9070,GM0118,2017JJ00,188528.0
72052,2018JJ00,"-0,067","0,803",Hoogeveen,,,Hoogeveen,GM0118,Gemeente 'Hoogeveen' (GM0118),9071,GM0118,2018JJ00,191818.0
72054,2019JJ00,"-0,065","0,8",Hoogeveen,,,Hoogeveen,GM0118,Gemeente 'Hoogeveen' (GM0118),9072,GM0118,2019JJ00,209654.0
72644,2014JJ00,"-0,001","0,82",Hoorn,,,Hoorn,GM0405,Gemeente 'Hoorn' (GM0405),9125,GM0405,2014JJ00,187643.0
72646,2015JJ00,"-0,007","0,829",Hoorn,,,Hoorn,GM0405,Gemeente 'Hoorn' (GM0405),9126,GM0405,2015JJ00,194761.0
72648,2016JJ00,"-0,013","0,838",Hoorn,,,Hoorn,GM0405,Gemeente 'Hoorn' (GM0405),9127,GM0405,2016JJ00,207844.0
72650,2017JJ00,"-0,028","0,851",Hoorn,,,Hoorn,GM0405,Gemeente 'Hoorn' (GM0405),9128,GM0405,2017JJ00,234005.0
72652,2018JJ00,"-0,015","0,839",Hoorn,,,Hoorn,GM0405,Gemeente 'Hoorn' (GM0405),9129,GM0405,2018JJ00,262560.0
72654,2019JJ00,"-0,005","0,833",Hoorn,,,Hoorn,GM0405,Gemeente 'Hoorn' (GM0405),9130,GM0405,2019JJ00,273490.0
73422,2014JJ00,"0,181","0,653",Horst aan de Maas,,,Horst aan de Maas,GM1507,Gemeente 'Horst aan de Maas' (GM1507),9183,GM1507,2014JJ00,213445.0
73424,2015JJ00,"0,177","0,654",Horst aan de Maas,,,Horst aan de Maas,GM1507,Gemeente 'Horst aan de Maas' (GM1507),9184,GM1507,2015JJ00,216232.0
73426,2016JJ00,"0,171","0,666",Horst aan de Maas,,,Horst aan de Maas,GM1507,Gemeente 'Horst aan de Maas' (GM1507),9185,GM1507,2016JJ00,227370.0
73428,2017JJ00,"0,157","0,679",Horst aan de Maas,,,Horst aan de Maas,GM1507,Gemeente 'Horst aan de Maas' (GM1507),9186,GM1507,2017JJ00,242769.0
73430,2018JJ00,"0,155","0,682",Horst aan de Maas,,,Horst aan de Maas,GM1507,Gemeente 'Horst aan de Maas' (GM1507),9187,GM1507,2018JJ00,256883.0
73432,2019JJ00,"0,159","0,675",Horst aan de Maas,,,Horst aan de Maas,GM1507,Gemeente 'Horst aan de Maas' (GM1507),9188,GM1507,2019JJ00,270171.0
74082,2014JJ00,"0,291","0,697",Houten,,,Houten,GM0321,Gemeente 'Houten' (GM0321),9212,GM0321,2014JJ00,263450.0
74084,2015JJ00,"0,291","0,701",Houten,,,Houten,GM0321,Gemeente 'Houten' (GM0321),9213,GM0321,2015JJ00,289409.0
74086,2016JJ00,"0,291","0,709",Houten,,,Houten,GM0321,Gemeente 'Houten' (GM0321),9214,GM0321,2016JJ00,306475.0
74088,2017JJ00,"0,283","0,722",Houten,,,Houten,GM0321,Gemeente 'Houten' (GM0321),9215,GM0321,2017JJ00,350247.0
74090,2018JJ00,"0,282","0,73",Houten,,,Houten,GM0321,Gemeente 'Houten' (GM0321),9216,GM0321,2018JJ00,369260.0
74092,2019JJ00,"0,287","0,725",Houten,,,Houten,GM0321,Gemeente 'Houten' (GM0321),9217,GM0321,2019JJ00,384695.0
74662,2014JJ00,"0,113","0,771",Huizen,,,Huizen,GM0406,Gemeente 'Huizen' (GM0406),9299,GM0406,2014JJ00,294853.0
74664,2015JJ00,"0,111","0,776",Huizen,,,Huizen,GM0406,Gemeente 'Huizen' (GM0406),9300,GM0406,2015JJ00,305102.0
74666,2016JJ00,"0,108","0,783",Huizen,,,Huizen,GM0406,Gemeente 'Huizen' (GM0406),9301,GM0406,2016JJ00,299365.0
74668,2017JJ00,"0,09","0,796",Huizen,,,Huizen,GM0406,Gemeente 'Huizen' (GM0406),9302,GM0406,2017JJ00,349587.0
74670,2018JJ00,"0,089","0,802",Huizen,,,Huizen,GM0406,Gemeente 'Huizen' (GM0406),9303,GM0406,2018JJ00,381559.0
74672,2019JJ00,"0,095","0,8",Huizen,,,Huizen,GM0406,Gemeente 'Huizen' (GM0406),9304,GM0406,2019JJ00,408548.0
75094,2014JJ00,"0,074","0,74",Hulst,,,Hulst,GM0677,Gemeente 'Hulst' (GM0677),9328,GM0677,2014JJ00,177323.0
75096,2015JJ00,"0,074","0,739",Hulst,,,Hulst,GM0677,Gemeente 'Hulst' (GM0677),9329,GM0677,2015JJ00,194385.0
75098,2016JJ00,"0,069","0,744",Hulst,,,Hulst,GM0677,Gemeente 'Hulst' (GM0677),9330,GM0677,2016JJ00,190359.0
75100,2017JJ00,"0,057","0,756",Hulst,,,Hulst,GM0677,Gemeente 'Hulst' (GM0677),9331,GM0677,2017JJ00,199354.0
75102,2018JJ00,"0,056","0,756",Hulst,,,Hulst,GM0677,Gemeente 'Hulst' (GM0677),9332,GM0677,2018JJ00,207949.0
75104,2019JJ00,"0,061","0,752",Hulst,,,Hulst,GM0677,Gemeente 'Hulst' (GM0677),9333,GM0677,2019JJ00,225322.0
75648,2014JJ00,"0,16","0,746",IJsselstein,,,IJsselstein,GM0353,Gemeente 'IJsselstein' (GM0353),9473,GM0353,2014JJ00,255240.0
75650,2015JJ00,"0,164","0,745",IJsselstein,,,IJsselstein,GM0353,Gemeente 'IJsselstein' (GM0353),9474,GM0353,2015JJ00,255430.0
75652,2016JJ00,"0,156","0,757",IJsselstein,,,IJsselstein,GM0353,Gemeente 'IJsselstein' (GM0353),9475,GM0353,2016JJ00,267542.0
75654,2017JJ00,"0,155","0,757",IJsselstein,,,IJsselstein,GM0353,Gemeente 'IJsselstein' (GM0353),9476,GM0353,2017JJ00,287639.0
75656,2018JJ00,"0,15","0,764",IJsselstein,,,IJsselstein,GM0353,Gemeente 'IJsselstein' (GM0353),9477,GM0353,2018JJ00,320499.0
75658,2019JJ00,"0,154","0,76",IJsselstein,,,IJsselstein,GM0353,Gemeente 'IJsselstein' (GM0353),9478,GM0353,2019JJ00,358675.0
75970,2014JJ00,"0,203","0,661",Kaag en Braassem,,,Kaag en Braassem,GM1884,Gemeente 'Kaag en Braassem' (GM1884),9531,GM1884,2014JJ00,261236.0
75972,2015JJ00,"0,199","0,67",Kaag en Braassem,,,Kaag en Braassem,GM1884,Gemeente 'Kaag en Braassem' (GM1884),9532,GM1884,2015JJ00,247183.0
75974,2016JJ00,"0,194","0,681",Kaag en Braassem,,,Kaag en Braassem,GM1884,Gemeente 'Kaag en Braassem' (GM1884),9533,GM1884,2016JJ00,273892.0
75976,2017JJ00,"0,185","0,691",Kaag en Braassem,,,Kaag en Braassem,GM1884,Gemeente 'Kaag en Braassem' (GM1884),9534,GM1884,2017JJ00,316044.0
75978,2018JJ00,"0,184","0,694",Kaag en Braassem,,,Kaag en Braassem,GM1884,Gemeente 'Kaag en Braassem' (GM1884),9535,GM1884,2018JJ00,335511.0
75980,2019JJ00,"0,189","0,691",Kaag en Braassem,,,Kaag en Braassem,GM1884,Gemeente 'Kaag en Braassem' (GM1884),9536,GM1884,2019JJ00,363467.0
76246,2014JJ00,"0,044","0,751",Kampen,,,Kampen,GM0166,Gemeente 'Kampen' (GM0166),9560,GM0166,2014JJ00,186175.0
76248,2015JJ00,"0,037","0,759",Kampen,,,Kampen,GM0166,Gemeente 'Kampen' (GM0166),9561,GM0166,2015JJ00,199886.0
76250,2016JJ00,"0,038","0,769",Kampen,,,Kampen,GM0166,Gemeente 'Kampen' (GM0166),9562,GM0166,2016JJ00,213513.0
76252,2017JJ00,"0,027","0,782",Kampen,,,Kampen,GM0166,Gemeente 'Kampen' (GM0166),9563,GM0166,2017JJ00,218823.0
76254,2018JJ00,"0,03","0,782",Kampen,,,Kampen,GM0166,Gemeente 'Kampen' (GM0166),9564,GM0166,2018JJ00,230409.0
76256,2019JJ00,"0,038","0,775",Kampen,,,Kampen,GM0166,Gemeente 'Kampen' (GM0166),9565,GM0166,2019JJ00,250239.0
76610,2014JJ00,"0,21","0,633",Kapelle,,,Kapelle,GM0678,Gemeente 'Kapelle' (GM0678),9589,GM0678,2014JJ00,195084.0
76612,2015JJ00,"0,207","0,646",Kapelle,,,Kapelle,GM0678,Gemeente 'Kapelle' (GM0678),9590,GM0678,2015JJ00,224522.0
76614,2016JJ00,"0,209","0,645",Kapelle,,,Kapelle,GM0678,Gemeente 'Kapelle' (GM0678),9591,GM0678,2016JJ00,234934.0
76616,2017JJ00,"0,187","0,663",Kapelle,,,Kapelle,GM0678,Gemeente 'Kapelle' (GM0678),9592,GM0678,2017JJ00,228219.0
76618,2018JJ00,"0,189","0,664",Kapelle,,,Kapelle,GM0678,Gemeente 'Kapelle' (GM0678),9593,GM0678,2018JJ00,244259.0
76620,2019JJ00,"0,185","0,664",Kapelle,,,Kapelle,GM0678,Gemeente 'Kapelle' (GM0678),9594,GM0678,2019JJ00,260592.0
76706,2014JJ00,"0,125","0,701",Katwijk,,,Katwijk,GM0537,Gemeente 'Katwijk' (GM0537),9618,GM0537,2014JJ00,249884.0
76708,2015JJ00,"0,122","0,707",Katwijk,,,Katwijk,GM0537,Gemeente 'Katwijk' (GM0537),9619,GM0537,2015JJ00,236911.0
76710,2016JJ00,"0,116","0,72",Katwijk,,,Katwijk,GM0537,Gemeente 'Katwijk' (GM0537),9620,GM0537,2016JJ00,256551.0
76712,2017JJ00,"0,113","0,726",Katwijk,,,Katwijk,GM0537,Gemeente 'Katwijk' (GM0537),9621,GM0537,2017JJ00,278192.0
76714,2018JJ00,"0,12","0,726",Katwijk,,,Katwijk,GM0537,Gemeente 'Katwijk' (GM0537),9622,GM0537,2018JJ00,315388.0
76716,2019JJ00,"0,127","0,724",Katwijk,,,Katwijk,GM0537,Gemeente 'Katwijk' (GM0537),9623,GM0537,2019JJ00,339783.0
77174,2014JJ00,"-0,24","0,895",Kerkrade,,,Kerkrade,GM0928,Gemeente 'Kerkrade' (GM0928),9647,GM0928,2014JJ00,130680.0
77176,2015JJ00,"-0,246","0,9",Kerkrade,,,Kerkrade,GM0928,Gemeente 'Kerkrade' (GM0928),9648,GM0928,2015JJ00,143898.0
77178,2016JJ00,"-0,253","0,908",Kerkrade,,,Kerkrade,GM0928,Gemeente 'Kerkrade' (GM0928),9649,GM0928,2016JJ00,145428.0
77180,2017JJ00,"-0,263","0,916",Kerkrade,,,Kerkrade,GM0928,Gemeente 'Kerkrade' (GM0928),9650,GM0928,2017JJ00,159034.0
77182,2018JJ00,"-0,261","0,91",Kerkrade,,,Kerkrade,GM0928,Gemeente 'Kerkrade' (GM0928),9651,GM0928,2018JJ00,169047.0
77184,2019JJ00,"-0,261","0,908",Kerkrade,,,Kerkrade,GM0928,Gemeente 'Kerkrade' (GM0928),9652,GM0928,2019JJ00,181691.0
77426,2014JJ00,"0,199","0,636",Koggenland,,,Koggenland,GM1598,Gemeente 'Koggenland' (GM1598),9792,GM1598,2014JJ00,208266.0
